t***0,tmall,5.66677E+11,2018/4/28 9:03,,此用户没有填写评论!,购买小米千万不要到小米商城和有品。售后他们说了算。什么七天。什么十五天。什么365天。都是他们客服一句话可以否定掉。。天猫地三方保障是杠杠的。。好话再说一遍。小米客服不会帮你说话。,2018/6/18 11:58,66,https://detail.tmall.com/item.htm?id=566676754659
侯***子,tmall,5.66677E+11,2018/4/28 8:51,,此用户没有填写评论!,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,2018/7/7 0:48,84,https://detail.tmall.com/item.htm?id=566676754659
t***8,tmall,5.66677E+11,2018/4/28 7:19,,此用户没有填写评论!,出现黑屏,2018/5/28 16:31,45,https://detail.tmall.com/item.htm?id=566676754659
b***d,tmall,5.66677E+11,2018/4/27 20:17,,很好，非常好,,,,https://detail.tmall.com/item.htm?id=566676754659
x***a,tmall,5.66677E+11,2018/4/26 18:14,,很不好用，保时捷911熄火了也不会自动关机，每次都要手动开机。后摄像头我买的70迈的，可以匹配。每次叫小爱放歌小爱都听不懂歌，fm之类的挺鸡肋的，声音很小还不能连车上本来的音响。我叫了关闭面板关了一秒又会再开，语音关闭面板没用。客服辣?，问什么都不知道。,,,,https://detail.tmall.com/item.htm?id=566676754659
t***4,tmall,5.66677E+11,2018/4/26 16:06,,相当满意，千元以内还是很不错的，摄像头还是很清晰的，物流相当给力，第二天就送到了，客服MM也很好，有求必应啊。最喜欢的就是小爱啊，反应很快，识别度也可以。,,,,https://detail.tmall.com/item.htm?id=566676754659
t***8,tmall,5.66677E+11,2018/4/26 13:30,,高大上的感觉，非常不错的科技感。,,,,https://detail.tmall.com/item.htm?id=566676754659
蔚***风,tmall,5.66677E+11,2018/4/26 12:11,,存在虚假信息，后置摄像头不配，还支支吾吾，误导消费者，千万别买！,,,,https://detail.tmall.com/item.htm?id=566676754659
d***3,tmall,5.66677E+11,2018/4/25 19:59,,还没有使用，转为新车准备，月底去提车。,,,,https://detail.tmall.com/item.htm?id=566676754659
李***9,tmall,5.66677E+11,2018/4/25 11:32,,功能很多，该有基本都有，行车记录仪清晰度非常一般，也就和100元的差不多，小爱同学有点傻，和音响版的完全不是一个频道的。音乐资源较少，总体来说一般。,,,,https://detail.tmall.com/item.htm?id=566676754659
严***均,tmall,5.66677E+11,2018/4/25 10:39,,因为你连卡激活不了的事情，不知道打了多少个电话，一直扯皮，等待了20天，才算帮我解决。客服真是态度超好，服务太差！！！,,,,https://detail.tmall.com/item.htm?id=566676754659
s***1,tmall,5.66677E+11,2018/4/24 19:07,,还可以，但是放音乐的音质不太好，把音乐这个功能显得比较鸡肋。,,,,https://detail.tmall.com/item.htm?id=566676754659
匆***8,tmall,5.66677E+11,2018/4/24 14:28,,此用户没有填写评论!,安装了倒车影像，挂倒档有延时，强光下看不清，原来有倒车影像的不建议再去更改。,2018/4/28 13:08,18,https://detail.tmall.com/item.htm?id=566676754659
t***5,tmall,5.66677E+11,2018/4/24 9:02,,产品不错，只是行车记录仪需要插卡才能用，并且赠送的卡流量太少，只有500M，其他的功能都可以连接手机热点，另外语音助手不好用，说话不是听不见就是听不明白,,,,https://detail.tmall.com/item.htm?id=566676754659
l***4,tmall,5.66677E+11,2018/4/23 21:31,,此用户没有填写评论!,为了使用行车记录仪，已经买了3张SD卡，都是在京东买的正品卡！前两张直接不识别！最后一张识别一天以后第二天又不识别了！平时谁还用这种卡！都是按照要求买的，读取速度存储空间什么都在范围内！还是不能用！我宁愿你们出场的时候多两百块钱！统一调试好！到现在我还要去买第四张卡！能不能用还不确定，真是很差的体验！,2018/5/15 16:28,36,https://detail.tmall.com/item.htm?id=566676754659
t***7,tmall,5.66677E+11,2018/4/23 12:57,,小爱同学  最棒  赞,,,,https://detail.tmall.com/item.htm?id=566676754659
r***0,tmall,5.66677E+11,2018/4/23 8:46,,此用户没有填写评论!,真心养不起，两个月300块流量都不够......有钱的亲们继续走起吧&hellip;&hellip;,2018/4/30 16:53,22,https://detail.tmall.com/item.htm?id=566676754659
漫***超,tmall,5.66677E+11,2018/4/23 7:45,,语音识别挺灵敏的，可以声控打开音乐，导航，搜索&hellip;&hellip;都挺方便。不好的就是开机自动打开导航，会提示前面路况，还不能语音控制关掉，要进入导航然后退出，感觉好麻烦。有4G网络，但不支持米家在线监控，也不支持移动监测，希望软件升级可以完善。,,,,https://detail.tmall.com/item.htm?id=566676754659
r***z,tmall,5.66677E+11,2018/4/22 21:28,,蓝牙通话效果很差，对方听不清。米粉卡没送，一直说在调查，一直不给结果，就是想赖掉。很有前途的公司，被这样的客服和运行做坏了！,,,,https://detail.tmall.com/item.htm?id=566676754659
孟***0,tmall,5.66677E+11,2018/4/22 19:00,,反应有点延迟，SIM卡识别信号不是很好，，后台乐库不是很好，其他都还不错，建议把小爱的声音换一下，听着好难受,,,,https://detail.tmall.com/item.htm?id=566676754659
t***3,tmall,5.66677E+11,2018/4/22 11:43,,送的手机卡不能联网，还老是死机，行车辅助系统也是乱报，后悔买了。,,,,https://detail.tmall.com/item.htm?id=566676754659
t***3,tmall,5.66677E+11,2018/4/22 11:15,,五星好评，超便捷，很喜欢，导航精准度高得没话说,,,,https://detail.tmall.com/item.htm?id=566676754659
j***6,tmall,5.66677E+11,2018/4/22 6:56,,发货速度快，隔天就到了，分量有点重，试了下蛮方便，全智能，等跑过高速试下路况提醒后再补评,,,,https://detail.tmall.com/item.htm?id=566676754659
x***7,tmall,5.66677E+11,2018/4/21 17:48,,客服是真滴没用    寄过来的迷连卡激活不了的   然后事情就一直踢皮球   算了   自己手机开热点用用好了,,,,https://detail.tmall.com/item.htm?id=566676754659
海***6,tmall,5.66677E+11,2018/4/21 16:52,,美中不足的后视摄像头不能一起配上,,,,https://detail.tmall.com/item.htm?id=566676754659
y***6,tmall,5.66677E+11,2018/4/21 15:31,,谢谢客服江米海楠耐心讲解。,,,,https://detail.tmall.com/item.htm?id=566676754659
2***a,tmall,5.66677E+11,2018/4/21 14:13,,差评，说好的米连卡，没有发，一直说给我核实。。。，让我耐心等待，过会再联系客服，客服换了，又来说核实情况，让我等待，核实到最后，说给我发，何时能补发，都没有个准确的时间 差评，说好的米连卡，没有发，一直说给我核实。。。，让我耐心等待，过会再联系客服，客服换了，又来说核实情况，让我等待，核实到最后，说给我发，何时能补发，都没有个准确的时间,,,,https://detail.tmall.com/item.htm?id=566676754659
x***3,tmall,5.66677E+11,2018/4/19 21:42,,智能不太理想，要是能下软件就好了。价格有点贵,,,,https://detail.tmall.com/item.htm?id=566676754659
命***a,tmall,5.66677E+11,2018/4/19 18:18,,不错，拍摄出来挺清晰的，导航用起来也挺好使的，整体还是很不错的。,,,,https://detail.tmall.com/item.htm?id=566676754659
范***爷,tmall,5.66677E+11,2018/4/19 14:44,,小米就是牛逼。,,,,https://detail.tmall.com/item.htm?id=566676754659
含***京,tmall,5.66677E+11,2018/4/19 9:28,,等了好几天，米连卡激活后插进去不好使，连不上网！！！！客服的回复好官方啊，根本是摆设，说的话一点实质内容都没有，还不如一个普通小店的客服人性化,,,,https://detail.tmall.com/item.htm?id=566676754659
s***5,tmall,5.66677E+11,2018/4/18 17:16,,此用户没有填写评论!,连接线断了无法买到相应的配件烂到家了！来回推诿！无法解决实际问题！,2018/6/17 17:35,75,https://detail.tmall.com/item.htm?id=566676754659
c***s,tmall,5.66677E+11,2018/4/18 7:05,,摄像挺清晰，语音控制比较方便，但偶尔无法唤醒。自带流量，不用开导航也能报限速，整体不错。,,,,https://detail.tmall.com/item.htm?id=566676754659
z***4,tmall,5.66677E+11,2018/4/17 22:04,,其实最大的功能就是行车记录仪，其他功能有点鸡肋,,,,https://detail.tmall.com/item.htm?id=566676754659
回***砖,tmall,5.66677E+11,2018/4/17 11:37,,感觉还不错  有点抖?  屏幕大点就更好了,,,,https://detail.tmall.com/item.htm?id=566676754659
玉***湾,tmall,5.66677E+11,2018/4/17 10:49,,为什么只给4星，因为没有配套的后摄像头，问客服给推荐几款，也没有推荐。第一次给的机子开不了机，不过售后服务很好，愿意给我换货，客服态度好哦，我问的问题都很耐心回答。只是没有配套的后摄像头，在本地问了几家店都没有合适的。希望以后出配套的后摄像头。,,,,https://detail.tmall.com/item.htm?id=566676754659
g***9,tmall,5.66677E+11,2018/4/17 8:39,,折腾了几天，终于用上了，说明书完全没用。 步骤如下：1.下载小米移动和米家行车助手app， 2.打开小米移动，激活sim卡，注意一定要找一个阳光明媚的地方，我第一天晚上折腾了一小时，脸部识别没过得去，晕死。 3.插入sim卡到机器，如果一直提示你找不到网络，用自己的手机热点先登录一下，一旦上了网启动后，后面就一切ok了。 4.打开米家行车助手，连接导航设备。,,,,https://detail.tmall.com/item.htm?id=566676754659
g***8,tmall,5.66677E+11,2018/4/17 4:08,,已经米粉7年了，心里话确实挺好的物有所值，相信小米会越做越好的，唯一缺陷小米售后太差劲了，退换个东西给我拖了半个月还没处理好。,,,,https://detail.tmall.com/item.htm?id=566676754659
青***果,tmall,5.66677E+11,2018/4/16 19:44,,非常喜欢，全称语音交流。,,,,https://detail.tmall.com/item.htm?id=566676754659
抖***儿,tmall,5.66677E+11,2018/4/16 8:08,,还好吧，感觉不错的样子,,,,https://detail.tmall.com/item.htm?id=566676754659
冒***哥,tmall,5.66677E+11,2018/4/16 0:38,,现在的系统太难用了，买了有点后悔。我要听流行歌曲，他说不支持这个功能，还有我要听雷军的歌，他放雷真的歌，我问她小米的创始人是谁？他说是马化腾。雷军是语音输入法打出来的，到是雷真打不出来,,,,https://detail.tmall.com/item.htm?id=566676754659
t***2,tmall,5.66677E+11,2018/4/15 19:25,,还是有些不太好的地方，有时候夜间只有声音，屏幕打不开，让打开屏幕也是黑的，有时候启动不了,,,,https://detail.tmall.com/item.htm?id=566676754659
l***n,tmall,5.66677E+11,2018/4/15 18:30,,东西挺好，先说说缺点，内置酷狗音乐不咋滴，声音并非小爱同学，绑带式有些抖动厉害，无专用支架，需自己改造。,,,,https://detail.tmall.com/item.htm?id=566676754659
g***a,tmall,5.66677E+11,2018/4/15 14:58,,用了一段时间，首先觉得反应的灵敏度不是特别高，清晰度还是不错的，晚上光线也可以，功能很多，语音控制使用起来比较简单，用的过程中，出现过一次熄屏打不开的状况，重启后暂时没有在出现，小爱同学唤醒的时候经常反应慢，辅助功能有时显示的有点短路，慢慢研究中。,,,,https://detail.tmall.com/item.htm?id=566676754659
q***8,tmall,5.66677E+11,2018/4/15 14:07,,太贵了。不划算。有点上当的感觉,,,,https://detail.tmall.com/item.htm?id=566676754659
0***f,tmall,5.66677E+11,2018/4/15 10:57,,不错 实用性较强?,,,,https://detail.tmall.com/item.htm?id=566676754659
t***7,tmall,5.66677E+11,2018/4/15 8:49,,不错，用着挺好的,,,,https://detail.tmall.com/item.htm?id=566676754659
g***g,tmall,5.66677E+11,2018/4/14 20:10,,越用越顺手！?,,,,https://detail.tmall.com/item.htm?id=566676754659
我***9,tmall,5.66677E+11,2018/4/14 11:30,,后置摄像头直接买70迈的原状摄像头 安装完毕 完美 导航仪很智能 语音灵敏 大爱,,,,https://detail.tmall.com/item.htm?id=566676754659
w***家,tmall,5.66677E+11,2018/4/13 19:35,,东西一般，夜晚拍摄一般，性价比不高，大容量内存卡读取不了，发热，咨询哪个江米客服很不耐烦，态度在天猫上很难遇到态度，一问三不知，最后很不耐烦让寄回来检测，换各种SD卡，终于读出来了,,,,https://detail.tmall.com/item.htm?id=566676754659
依***恒,tmall,5.66677E+11,2018/4/13 18:25,,小爱用起来感觉一般般吧，没有想象的那么的智能，很多话还是听不懂，是不是应该可以学习？我还不太清楚！就目前来看，比如听着歌，问个话，完了让它播放刚才的歌，听不懂&hellip;一直在问放什么歌，我说随便，它就放到刚才的歌了！,,,,https://detail.tmall.com/item.htm?id=566676754659
t***6,tmall,5.66677E+11,2018/4/13 15:28,,零点下单上午十点就送到了，太速度了，早上六点钟申请退货结果是继续送货，没办法退货吧，结果好几天了还没有把款给退过来，催了客服说尽快安排给退款，感慨啊：送货速度太快了，退款有些太慢了！不过还是支持小米和淘宝的！,,,,https://detail.tmall.com/item.htm?id=566676754659
q***9,tmall,5.66677E+11,2018/4/13 11:33,,和车载音箱连接后，有时候有杂音，收音机和后视镜两个声音同时存在。 用后视镜播放的音乐，音质效果没有自己下载的效果好。 小爱得少妇声音不好听！！！,,,,https://detail.tmall.com/item.htm?id=566676754659
s***0,tmall,5.66677E+11,2018/4/13 10:21,,很好，语音识别靠网络实现，比较准确，目前送的流量还够用，安装也方便，平时由于停车熄火是进去休眠模式，再次开机很快，但是如果两天不开车，里面的电就用完了，开机要等会了,,,,https://detail.tmall.com/item.htm?id=566676754659
t***9,tmall,5.66677E+11,2018/4/12 22:27,,收到感觉不错，挺好的，送了sim卡，要是也送sd卡就好了，我是不是有点贪，等看看产品的效果吧，目前是赞的。,,,,https://detail.tmall.com/item.htm?id=566676754659
g***0,tmall,5.66677E+11,2018/4/12 18:54,,挺好的，小米的铁粉，这是第N个小米设备了～,,,,https://detail.tmall.com/item.htm?id=566676754659
s***羽,tmall,5.66677E+11,2018/4/12 15:14,,好评，满意,,,,https://detail.tmall.com/item.htm?id=566676754659
h***l,tmall,5.66677E+11,2018/4/12 11:51,,相当棒，喜欢小爱同学！太方便了！家里也都是米家智能,送小米卡，前3个月每个月500兆流量，后面需要充值,2018/4/23 21:26,11,https://detail.tmall.com/item.htm?id=566676754659
小***码,tmall,5.66677E+11,2018/4/11 21:25,,很好，发货挺快的，这价格挺划算的，比我在店里买的还划算，满意,,,,https://detail.tmall.com/item.htm?id=566676754659
m***z,tmall,5.66677E+11,2018/4/11 17:33,,还是挺好用的。,,,,https://detail.tmall.com/item.htm?id=566676754659
x***k,tmall,5.66677E+11,2018/4/11 15:43,,就是开发票没有选择项目，自动搞个个人抬头，浪费了。,,,,https://detail.tmall.com/item.htm?id=566676754659
h***x,tmall,5.66677E+11,2018/4/11 13:13,,发货时间长，可能是米连卡的原因？整体不错，包装精致，安装不复杂，体验了一下小爱同学，感觉很不错?！关闭屏幕后如普通镜子一般，不知放炫光功能怎样，后续再追评,,,,https://detail.tmall.com/item.htm?id=566676754659
y***0,tmall,5.66677E+11,2018/4/11 9:51,,说是支持64G，买了卡竟然不支持，退也退不了，都是骗人的,,,,https://detail.tmall.com/item.htm?id=566676754659
t***6,tmall,5.66677E+11,2018/4/10 23:55,,本着成为忠实米粉的心买了一系列小米产品，这不，又买个小米行车记录仪，昨天刚安装好，就通不了电，以为是个人车电源接口的问题，所以换了台车试同样通不了电，但换用小米手机充电线就可以接通电源，记录仪正常，确定主要是电源线的问题后联系客服，给客服发了一系列详细视频，然后客服说转售后，只要不是人为的损坏全套寄回《包含盒子及所有物件，发票可以不寄》，却一不可，否则拒收！我想说：真心不知道产品今天安装明天就会出问题，更不知道那包装盒也必须要好好珍藏，否则就拒收！就想说包装盒到了垃圾站，是不是有问题的产品就归消费者自行解决问题？对这么没有保障的售后和产品谁还敢买？,,,,https://detail.tmall.com/item.htm?id=566676754659
a***x,tmall,5.66677E+11,2018/4/10 18:25,,此用户没有填写评论!,大家注意，这个后视镜用的MicroSD卡只能是SDHC型号，不能使用SDXC，不能使用SDXC，不能使用SDXC，重要的事情说三遍！！！,2018/4/11 19:38,1,https://detail.tmall.com/item.htm?id=566676754659
j***x,tmall,5.66677E+11,2018/4/10 15:57,,从此我的车里也有了小爱同学。,,,,https://detail.tmall.com/item.htm?id=566676754659
不***龟,tmall,5.66677E+11,2018/4/10 10:26,,很智能，就是有时候喊小爱同学她不是每次都能答应，英文识别也比较差,,,,https://detail.tmall.com/item.htm?id=566676754659
c***s,tmall,5.66677E+11,2018/4/9 20:18,,云联网功能还不错，识别率挺高的。行车记录仪方面，白天效果还不错，晚上跟眼睛能看到差不多&hellip;,不知道是不是我英语发音不标准的原因，想听首英文歌，小爱不能准确识别,2018/4/10 22:52,1,https://detail.tmall.com/item.htm?id=566676754659
w***e,tmall,5.66677E+11,2018/4/9 19:30,,跟期待的有一点点差距，但是仍然满意，因为期待太高了。不足之处就是流量给的少了点，希望以后套餐能便宜点。,,,,https://detail.tmall.com/item.htm?id=566676754659
t***2,tmall,5.66677E+11,2018/4/9 18:31,,装法简单，几分钟便装好，还没使用，应该好用，小米的产品放心,,,,https://detail.tmall.com/item.htm?id=566676754659
半***天,tmall,5.66677E+11,2018/4/9 18:10,,昨天下单，第二天到货，邮政速度也这么快，用起来很方便，就是自己配的后摄像头没法用，比智能后视镜早两天买的手机现在显示还没发货，真的无语了，客服也不错，很有耐心解答我的问题。,,,,https://detail.tmall.com/item.htm?id=566676754659
w***k,tmall,5.66677E+11,2018/4/9 16:48,,真的太好了！完全满足了开车的一切需求，再也不必用手去触屏了！,,,,https://detail.tmall.com/item.htm?id=566676754659
风***5,tmall,5.66677E+11,2018/4/9 14:17,,有点小失望，小爱同学有点呆萌，好多功能都不能支持,,,,https://detail.tmall.com/item.htm?id=566676754659
会***子,tmall,5.66677E+11,2018/4/9 11:54,,非常棒！超级喜欢,,,,https://detail.tmall.com/item.htm?id=566676754659
h***8,tmall,5.66677E+11,2018/4/9 10:46,,买回来车载电源就是坏的，米连卡激活不能用，后来找客服刷新数据，重启行车仪正常了，暗光下启动车辆，偶有黑屏。体验还是中規中矩，内置了少妇版小爱同学，智能控制什么的很有限，FM发射的音质实在太渣了，没有停车监控!希望以后升级能改进,,,,https://detail.tmall.com/item.htm?id=566676754659
k***5,tmall,5.66677E+11,2018/4/9 9:25,,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",,,,https://detail.tmall.com/item.htm?id=566676754659
毛***9,tmall,5.66677E+11,2018/4/9 6:50,,习惯性好评！冲着小爱去的，结果很失望，语音交流体验太差，就能问一些简单的东西，为什么不能直接集成小爱音响的语音功能呢！导航体验也差，用了四个小时的导航错了六七次，实在没办法只能用回手机导航，现在根本不敢用小爱的导航，就相当于一千块买了块普通的行车记录仪，性价比差，用户体验差！,,,,https://detail.tmall.com/item.htm?id=566676754659
l***n,tmall,5.66677E+11,2018/4/8 15:44,,没想象中的好，冲着小爱去买的，想不到买了个小傻。?,垃圾货，需要的时候叫不醒，没事的时候自己醒，APP也不更新，固件也不更新，导航还是老旧的版本，千万别买，谁买谁上当。,2018/8/1 17:34,119,https://detail.tmall.com/item.htm?id=566676754659
e***殇,tmall,5.66677E+11,2018/4/8 14:55,,没有想象中的那么实用，将就吧,,,,https://detail.tmall.com/item.htm?id=566676754659
路***1,tmall,5.66677E+11,2018/4/8 13:28,,那个辅助系统不灵敏,,,,https://detail.tmall.com/item.htm?id=566676754659
珊***贝,tmall,5.66677E+11,2018/4/8 12:36,,发货超快，小米的产品性价比高，行车记录仪还没有打开，要是再配个后置摄像头就更好了。还没用，等用过再评。,,,,https://detail.tmall.com/item.htm?id=566676754659
朱***3,tmall,5.66677E+11,2018/4/8 12:19,,东西挺不错的，非常喜欢，觉得唯一的缺点就是ios链接后，没办法同步通讯录啊。150度挺好的，停车拍照定位很不错哦。快递小哥打电话送的时候，刚好去山上挖竹笋了，赶上下雨，快递小哥说外包装淋湿了，第二天特意等我拆包查看确认后才走。,用了两天，停车时间长的话，再启动车子，后视镜是启动了，但是处于黑屏状态，说语音有回应，但是屏幕不点亮是什么情况？！你们有这种情况吗？,2018/4/11 8:21,2,https://detail.tmall.com/item.htm?id=566676754659
煲***翅,tmall,5.66677E+11,2018/4/8 12:11,,一时冲动想用小爱同学，真想不到，没有想象那么好，白屏幕坑爹，怎么录像呀？还不去几百块钱的凌度清晰度。,,,,https://detail.tmall.com/item.htm?id=566676754659
谷***7,tmall,5.66677E+11,2018/4/8 11:12,,后置摄像头希望快点出来,,,,https://detail.tmall.com/item.htm?id=566676754659
m***b,tmall,5.66677E+11,2018/4/8 6:26,,宝贝还算不错，小爱同学灵敏度要提高，给小爱同学下指令要很大声才行，还有宝贝对存储卡的支持有点问题，64g卡不能识别，换了32g的就可以了，米连卡要是能打电话就更完美了，客服人员的培训不到位，询问米连卡激活问题要等好久，说是要查询，态度不错，但解决问题的能力不行，关于宝贝肯定是好评,我知道打电话要通过蓝牙连接手机，这个不是麻烦吗？直接后视镜能打电话不是体验更好吗？小爱同学的语音识别是很好，但就是要很大声说出指令才行，我说的是灵敏度而不是说识别有问题，请认真看看我反映的问题。这个问题能解决吗？,2018/4/12 20:16,4,https://detail.tmall.com/item.htm?id=566676754659
醉***尘,tmall,5.66677E+11,2018/4/7 23:31,,用了几天才来评价的除了对小爱同学有点失望外，别的还可以，如果以后能下载播放软件就好了，一千块感觉有点贵,,,,https://detail.tmall.com/item.htm?id=566676754659
方***翔,tmall,5.66677E+11,2018/4/7 18:18,,東西很漂亮,,,,https://detail.tmall.com/item.htm?id=566676754659
l***1,tmall,5.66677E+11,2018/4/7 17:58,,绑后视镜上还是会晃，啥时候出专用支架呢,,,,https://detail.tmall.com/item.htm?id=566676754659
t***7,tmall,5.66677E+11,2018/4/7 13:58,,总体感觉还可以吧，就是客服妹子真的不够专业哦，还是自己研究完了才好用。,,,,https://detail.tmall.com/item.htm?id=566676754659
a***2,tmall,5.66677E+11,2018/4/7 13:09,,不错，就是唤醒称呼不能改，要是改得简单点就好了,,,,https://detail.tmall.com/item.htm?id=566676754659
天***河,tmall,5.66677E+11,2018/4/7 8:54,,昨天老公就给安装上了，很智能的一款行车记录仪，支持语音操作，期待更好的使用效果,,,,https://detail.tmall.com/item.htm?id=566676754659
t***k,tmall,5.66677E+11,2018/4/6 22:36,,其他ok，导航体验不佳，今天出行三百公里，导航出现两次卡机，而且没有任何提醒，差点高速错过高速路口,,,,https://detail.tmall.com/item.htm?id=566676754659
s***t,tmall,5.66677E+11,2018/4/6 18:59,,内外包装翻遍也没看到米连卡,,,,https://detail.tmall.com/item.htm?id=566676754659
唐***1,tmall,5.66677E+11,2018/4/6 18:46,,神速物流，12小时不到。东西很好，反正我喜欢，完美,用了一段时间来评价，感觉完全不是想要的东西，语音识别慢，反应很慢，和小爱音箱比就是垃圾，能回答的也太少。高德地图经常出现规划错误。不唤醒的时候经常自言自语，也就新鲜那么两天，使用中真是鸡肋，不建议购买！小米产品最垃圾的一款！,2018/5/2 23:14,26,https://detail.tmall.com/item.htm?id=566676754659
看***心,tmall,5.66677E+11,2018/4/6 14:56,,此用户没有填写评论!,,,,https://detail.tmall.com/item.htm?id=566676754659
奥***0,tmall,5.66677E+11,2018/4/6 14:22,,导航不太准，晴天已经上高速，提示距高速入口多少米。雨雪天导航定格了两回。本人购物一般不写评价，希望得到小米重视！另外，说到小爱同学。小爱有点不太开心回答，来了来了！不像语音助手中的小爱回答，我在。这是一个小爱吗？,,,,https://detail.tmall.com/item.htm?id=566676754659
杞***8,tmall,5.66677E+11,2018/4/6 10:01,,非常一般，没有配sd卡，卖了一张128G还不识别，还要再连上无线才能用，产品不是很成熟，不实用。,只能用16G卡，没有说明，换了3张sd卡，实在是无语。,2018/4/6 11:57,0,https://detail.tmall.com/item.htm?id=566676754659
d***1,tmall,5.66677E+11,2018/4/6 1:56,,啥时候出后摄像？(-_-?),,,,https://detail.tmall.com/item.htm?id=566676754659
5***e,tmall,5.66677E+11,2018/4/6 1:07,,很不错，果真非常不错哟，语音识别跟70迈差不多吧，很不错。特别是夜视觉效果！ 唯一的疑虑就是，倒车影像什么时候来？,看图,2018/4/6 1:08,0,https://detail.tmall.com/item.htm?id=566676754659
t***4,tmall,5.66677E+11,2018/4/6 0:35,,整体来说相当满意，但是可能是车里噪音大，语言沟通没小米音响好。物流很快，回头送的卡链接不上，打个客服马上解决。十分满意送5星,,,,https://detail.tmall.com/item.htm?id=566676754659
t***3,tmall,5.66677E+11,2018/4/5 21:44,,东西不错,,,,https://detail.tmall.com/item.htm?id=566676754659
蒋***见,tmall,5.66677E+11,2018/4/5 20:18,,拿到手就迫不及待装了，小爱同学确实好用，晚上没有拍照片,,,,https://detail.tmall.com/item.htm?id=566676754659
t***8,tmall,5.66677E+11,2018/4/5 19:29,,此用户没有填写评论!,不错  不错  什么时候和小米音响一样支持更多就好了,2018/4/6 22:16,1,https://detail.tmall.com/item.htm?id=566676754659
h***0,tmall,5.66677E+11,2018/4/5 18:27,,停车后会留一张位置的照片。可以直接通过汽车的收音机连接汽车音响，操作流畅。镜面挺好，不影响视角。自带的软件不敢用，流量太少了，资费能便宜点好了。希望以后能更新出更实用的功能。,,,,https://detail.tmall.com/item.htm?id=566676754659
爱***8,tmall,5.66677E+11,2018/4/5 18:14,,1，功能上够用。语音识别不管是普通话还是方言，识别率都挺高。确实解放双手。2，我是米粉但并不一味吹嘘小米的产品。3，整体比较满意，价格偏高，相信质量没问题。,,,,https://detail.tmall.com/item.htm?id=566676754659
y***0,tmall,5.66677E+11,2018/4/5 18:09,,完美，用的非常好！,,,,https://detail.tmall.com/item.htm?id=566676754659
g***s,tmall,5.66677E+11,2018/4/5 17:27,,物流速度还可以，比京东慢点,,,,https://detail.tmall.com/item.htm?id=566676754659
y***g,tmall,5.66677E+11,2018/4/5 16:20,,nice,,,,https://detail.tmall.com/item.htm?id=566676754659
别***丶,tmall,5.66677E+11,2018/4/5 12:01,,非常不错，就内存卡还没到货，摄像头也清楚！！！小米出品必属精品,,,,https://detail.tmall.com/item.htm?id=566676754659
c***y,tmall,5.66677E+11,2018/4/5 7:36,,此用户没有填写评论!,赠送的米连卡始终激活不了，客服电话打了3个，麻烦死了。小米售后也不回复，态度有问题。,2018/4/5 18:05,0,https://detail.tmall.com/item.htm?id=566676754659
t***5,tmall,5.66677E+11,2018/4/5 6:04,,此用户没有填写评论!,真的差劲，发过来的米连卡新的竟然欠费无法使用，小米售后处理也超级慢！到现在还在拖！最差的一次小米购物体验！,2018/4/9 6:46,4,https://detail.tmall.com/item.htm?id=566676754659
t***2,tmall,5.66677E+11,2018/4/4 23:28,,有点华而不实,,,,https://detail.tmall.com/item.htm?id=566676754659
l***定,tmall,5.66677E+11,2018/4/4 22:45,,不能下载安卓app,,,,https://detail.tmall.com/item.htm?id=566676754659
o***b,tmall,5.66677E+11,2018/4/4 21:24,,同比70迈，虽然便宜了点但是屏幕小了很多,,,,https://detail.tmall.com/item.htm?id=566676754659
宁***穷,tmall,5.66677E+11,2018/4/4 21:19,,习惯性好评吧    感觉一般般   小爱的话一些行车基本功能有的   智能也不算真正小爱那么智能    只能算够用,,,,https://detail.tmall.com/item.htm?id=566676754659
湖***强,tmall,5.66677E+11,2018/4/4 19:53,,真的不好，晚上看不见，白天也一般般，一点夜视功能都没有，不值这个钱，不如300左右的，2.4连上老是掉线，连5还可以，总之不值得购买,,,,https://detail.tmall.com/item.htm?id=566676754659
t***2,tmall,5.66677E+11,2018/4/4 17:45,,我觉得一般般！就一个小爱同学是个买点！,,,,https://detail.tmall.com/item.htm?id=566676754659
g***g,tmall,5.66677E+11,2018/4/4 14:52,,不错，使用了几次了，整合的不错！无论是导航，还是音乐，还是别的。最关键的是把手机解放出来了！,,,,https://detail.tmall.com/item.htm?id=566676754659
