,itemID,title,price,itemDetail,itemLink
65,571645184064,新款隐藏式凌度行车记录仪单双镜头高清夜视电子狗24小时监控一体,496.00 - 709.00,CCC证书编号:?主镜头光圈:?F1.8品牌:?凌度型号:?other套餐:?官方标配 套餐一 套餐二 套餐三 套餐四安装类型:?便携式吸盘影像分辨率:?1080p拍照像素:?1200万摄像像素:?1800万画面视角:?178°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?3.0英寸功能:?夜视加强 循环录像 倒车影像 停车监控 前车碰撞预警 固定测速 开灯提醒 流动测速 碰撞感应 行人防撞预警 轨道偏移预警 限速标志提醒 前后录像 前后双镜头,https://item.taobao.com/item.htm?id=571645184064
66,524081443624,海圳宝马行车记录仪原厂专用7系320X1新5系530X3X4隐藏式525X5/X6,1380.00,产品名称:?海圳 海圳三代-宝马主镜头光圈:?F1.8品牌:?海圳型号:?海圳三代-宝马套餐:?官方标配安装类型:?专车专用影像分辨率:?1296P拍照像素:?1200万摄像像素:?800万画面视角:?155°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强 循环录像 画面畸形修正 移动侦测 WIFI 停车监控 前车起步提醒 疲劳驾驶提醒 短视频分享 碰撞感应,https://item.taobao.com/item.htm?id=524081443624
67,574164741304,新款汽车行车记录仪双镜头高清夜视全景360度倒车影像监控方正,389.00 - 599.00,主镜头光圈:?F2.0品牌:?IFOUND型号:?T60套餐:?套餐一 套餐二 套餐三 套餐四 套餐五 套餐六安装类型:?后视镜影像分辨率:?1080p拍照像素:?1800万摄像像素:?1200万画面视角:?170°运行内存:?16GB镜头数量:?双镜头颜色分类:?其他颜色屏幕尺寸:?4.0英寸功能:?夜视加强 夜视补光 循环录像 移动侦测 倒车影像 停车监控 前车碰撞预警 行人防撞预警 前后录像 前后双镜头,https://item.taobao.com/item.htm?id=574164741304
68,529187607393,行车记录仪单双镜头高清夜视1080p后视镜一体机倒车影像停车监控,106.00 - 536.00,CCC证书编号:?主镜头光圈:?F2.0品牌:?鑫诠型号:?W880套餐:?官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七 套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1800万及以上摄像像素:?1800万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?带电子狗 不带电子狗屏幕尺寸:?4.3英寸功能:?夜视加强 夜视补光 循环录像 微光夜视加强 画面畸形修正 移动侦测 GPS定位 倒车影像 停车监控 固定测速 流动测速 碰撞感应 前后录像 前后双镜头,https://item.taobao.com/item.htm?id=529187607393
69,560909287598,任E行F8行车记录仪高清夜视双镜头隐藏式前后1秒1拍停车监控WiFi,998.00 - 1458.00,CCC证书编号:?产品名称:?任E行 F8主镜头光圈:?F2.0品牌:?任E行型号:?F8套餐:?官方标配 套餐一 套餐二 套餐三 套餐四安装类型:?迷你机影像分辨率:?2160p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色 双镜头WiFi 黑色屏幕尺寸:?4.3英寸功能:?夜视加强 夜视补光 循环录像 微光夜视加强 移动侦测 WIFI 停车监控 短视频分享 碰撞感应 车牌水印 前后录像 前后双镜头,https://item.taobao.com/item.htm?id=560909287598
70,571495265321,新款汽车载中控台式行车记录仪单双镜头 高清夜视全景迷你一体机,458.00 - 838.00,主镜头光圈:?F2.0品牌:?Mfine/迈方型号:?MF100套餐:?官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七 套餐八安装类型:?中控式影像分辨率:?1296P拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?2.0英寸功能:?夜视加强 夜视补光 循环录像 画面畸形修正 移动侦测 倒车影像 停车监控 碰撞感应 前后录像 前后双镜头,https://item.taobao.com/item.htm?id=571495265321
71,561815465309,汽车载行车记录仪单双镜头高清夜视360度全景带测速电子狗一体机,258.00 - 788.00,产品名称：Weigav/为佳 T90A主镜头光圈:?F2.0品牌:?Weigav/为佳型号:?T90A套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?800万画面视角:?140°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.4英寸功能:?循环录像?画面畸形修正?移动侦测?GPS定位?倒车影像?停车监控?固定测速?流动测速?碰撞感应?限速标志提醒?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=561815465309
72,574044499786,新款包黑子行车记录仪双镜头高清夜视360度全景汽车载24小时监控,596.00 - 1376.00,"产品名称：包黑子 BH983主镜头光圈:?F2.0品牌:?包黑子型号:?BH983套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?流动测速?碰撞感应?蓝牙?限速标志提醒?前后录像?前后双镜头?智能声控,微信接人,FM发射",https://detail.tmall.com/item.htm?id=574044499786
73,554996679241,新款凌度?行车记录仪双镜头高清夜视24小时监控360度全景无线渡,899.00 - 1499.00,产品名称：凌度 HS-998主镜头光圈:?F2.0品牌:?凌度型号:?HS-998套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1296P拍照像素:?1600万摄像像素:?600万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?倒车影像?停车监控?前车碰撞预警?前车车距侦测?变道辅助?碰撞感应?行人防撞预警?轨道偏移预警?消除错误码?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=554996679241
74,572334301604,SAMEUO汽车载行车记录仪单双镜头高清夜视全景无线迷你隐藏式,338.00 - 798.00,产品名称：sameuo U700主镜头光圈:?F1.8品牌:?sameuo型号:?U700套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1296P拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微光夜视加强?移动侦测?WIFI?停车监控?碰撞感应?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=572334301604
75,548080833306,凌度行车记录仪双镜头高清夜视360度全景凌渡倒车影像24小时监控,859.00 - 1599.00,产品名称：凌度 HS810主镜头光圈:?F2.0品牌:?凌度型号:?HS810套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1600万摄像像素:?800万画面视角:?170°运行内存:?2GB镜头数量:?多镜头颜色分类:?深灰色屏幕尺寸:?8英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?短视频分享?碰撞感应?限速标志提醒?车牌水印?前后录像,https://detail.tmall.com/item.htm?id=548080833306
76,559272762384,70迈新款行车记录仪高清夜视汽车无线迷你单镜头隐藏式,528.00 - 658.00,产品名称：70迈 Midrive D01主镜头光圈:?F2.2品牌:?70迈型号:?Midrive D01套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?130°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?画面畸形修正?短视频分享,https://detail.tmall.com/item.htm?id=559272762384
77,524612586370,盯盯拍mini新款行车记录仪高清夜视24小时监控无线隐藏式汽车,495.00,产品名称：盯盯拍 mini主镜头光圈:?F1.8品牌:?盯盯拍型号:?mini套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?140°运行内存:?128MB镜头数量:?单镜头颜色分类:?亮黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?WIFI?停车监控?短视频分享?碰撞感应,https://detail.tmall.com/item.htm?id=524612586370
78,555301848645,新款凌度?汽车行车记录仪双镜头高清夜视24小时360度全景监控渡,320.00 - 900.00,"产品名称：凌度 HS970主镜头光圈:?F2.0品牌:?凌度型号:?HS970套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?前车车距侦测?变道辅助?固定测速?流动测速?短视频分享?碰撞感应?蓝牙?行人防撞预警?轨道偏移预警?限速标志提醒?车牌水印?前后录像?前后双镜头?智能声控,微信接人,FM发射",https://detail.tmall.com/item.htm?id=555301848645
79,559364387132,PAPAGO趴趴狗新款行车记录仪高清夜视汽车N291无线wifi24小时监控,999.00 - 1209.00,产品名称：PAPAGO！ N291主镜头光圈:?F1.33品牌:?PAPAGO！型号:?n291套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1440P拍照像素:?200万摄像像素:?350万画面视角:?140°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.0英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?移动侦测?WIFI?停车监控?碰撞感应?车牌水印,https://detail.tmall.com/item.htm?id=559364387132
80,40639668494,凌洋新款隐藏式汽车行车记录仪单双镜头高清全景夜视倒车影像一体,298.00 - 578.00,主镜头光圈:?F2.0品牌:?凌洋型号:?X9套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?300万摄像像素:?300万画面视角:?140°运行内存:?无镜头数量:?双镜头颜色分类:?磨砂商务黑【单镜头】?磨砂商务黑【双镜头】屏幕尺寸:?3.0英寸功能:?夜视加强?循环录像?画面畸形修正?移动侦测?倒车影像?停车监控?碰撞感应?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=40639668494
81,558633899979,任E行新款汽车无线行车记录仪高清夜视双镜头车载全景24小时监控,699.00 - 949.00,产品名称：任E行 V28主镜头光圈:?F2.0品牌:?任E行型号:?V28套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你机影像分辨率:?2160p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?亮黑色屏幕尺寸:?2.7英寸功能:?循环录像?移动侦测?碰撞感应?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=558633899979
82,547153070197,大众帕萨特朗逸速腾迈腾凌渡途观l专用隐藏式行车记录仪高清夜视,876.00 - 1476.00,产品名称：ROSOTO/瑞世泰 A29主镜头光圈:?F2.0品牌:?ROSOTO/瑞世泰型号:?A29套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?碰撞感应?前后录像,https://detail.tmall.com/item.htm?id=547153070197
83,555942256473,拍度新款行车记录仪双镜头高清夜视24小时监控全景汽车载带电子狗,872.00 - 1912.00,产品名称：pdbq/拍度 D11主镜头光圈:?F2.0品牌:?pdbq/拍度型号:?D11套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你影像分辨率:?1080p拍照像素:?800万摄像像素:?1200万画面视角:?140°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?4.5英寸功能:?夜视加强?夜视补光?循环录像?画面畸形修正?移动侦测?GPS定位?倒车影像?停车监控?固定测速?流动测速?碰撞感应?限速标志提醒?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=555942256473
84,530740518223,360行车记录仪高清夜视24小时停车监控1080P广角隐藏式行车记录仪,509.10 - 909.10,产品名称：360 J501C主镜头光圈:?F2.2品牌:?360型号:?J501C套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?300万画面视角:?140°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.0英寸功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?移动侦测?WIFI?停车监控?短视频分享?碰撞感应,https://detail.tmall.com/item.htm?id=530740518223
85,558984636573,任e行行车记录仪双镜头高清夜视全景倒车影像导航带电子狗一体机,478.00 - 1278.00,"产品名称：任E行 EM98主镜头光圈:?F2.0品牌:?任E行型号:?EM98套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?流动测速?短视频分享?碰撞感应?蓝牙?限速标志提醒?前后录像?前后双镜头?智能声控,微信接人,FM发射",https://detail.tmall.com/item.htm?id=558984636573
86,551010335177,远箭新款汽车载行车记录仪双镜头高清全景夜视24小时监控倒车影像,318.00 - 718.00,产品名称：farami/远箭 R600主镜头光圈:?F2.0品牌:?farami/远箭型号:?R600套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?其它摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?4.3英寸功能:?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?流动测速?碰撞感应?蓝牙?限速标志提醒,https://detail.tmall.com/item.htm?id=551010335177
87,560477140398,?大众迈腾帕萨特朗逸途昂途观CC宝来隐藏式原厂专用行车记录仪,1980.00,产品名称：科敏 A4主镜头光圈:?F2.0品牌:?科敏型号:?A4套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?移动侦测?GPS定位?WIFI?停车监控?前车碰撞预警?前车起步提醒?前车车距侦测?固定测速?开灯提醒?流动测速?疲劳驾驶提醒?短视频分享?碰撞感应?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=560477140398
88,573655791343,hp惠普行车记录仪双镜头高清夜视24小时监控倒车影像f860,1799.00 - 2499.00,产品名称：HP/惠普 F860主镜头光圈:?F1.8品牌:?HP/惠普型号:?F860套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?155°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?3.0英寸功能:?夜视加强?夜视补光?循环录像?移动侦测?倒车影像?停车监控?前车车距侦测?疲劳驾驶提醒?碰撞感应?轨道偏移预警?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=573655791343
89,572810999763,hp智能云镜后视镜行车记录仪双镜头高清夜视全景24小时监控S760M,2199.00,"产品名称：HP/惠普 S760m主镜头光圈:?F2.4品牌:?HP/惠普型号:?S760m套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?后视镜影像分辨率:?1080p拍照像素:?500万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?6.86英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?短视频分享?碰撞感应?蓝牙?前后录像?前后双镜头?智能声控,微信接人,FM发射",https://detail.tmall.com/item.htm?id=572810999763
90,561160667604,凌度中控台式行车记录仪双镜头高清全景电子狗导航倒车影像一体机,658.00 - 2278.00,"产品名称：凌度 A818主镜头光圈:?F1.8品牌:?凌度型号:?A818套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?中控式影像分辨率:?1080p拍照像素:?1800万及以上摄像像素:?200万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?8英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?固定测速?蓝牙?轨道偏移预警?限速标志提醒?车牌水印?前后录像?前后双镜头?智能声控,微信接人,FM发射",https://detail.tmall.com/item.htm?id=561160667604
91,569589053930,品加新款行车记录仪高清夜视双镜头全景导航电子狗一体24小时监控,998.00 - 2318.00,"产品名称：品加 T7主镜头光圈:?F2.0品牌:?品加型号:?t7套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1800万摄像像素:?1800万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?9.88英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?前车起步提醒?前车车距侦测?变道辅助?固定测速?短视频分享?碰撞感应?蓝牙?轨道偏移预警?限速标志提醒?车牌水印?前后录像?前后双镜头?智能声控,微信接人,FM发射",https://detail.tmall.com/item.htm?id=569589053930
92,573169663853,飞利浦汽车载隐藏式行车记录仪高清夜视24小时停车监控单镜头新款,998.00 - 1238.00,产品名称：Philips/飞利浦 CVR200/...主镜头光圈:?F2.0品牌:?Philips/飞利浦型号:?CVR200/93套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?95°运行内存:?512MB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?1.5英寸功能:?夜视加强?循环录像?画面畸形修正?移动侦测?WIFI?停车监控?短视频分享?碰撞感应,https://detail.tmall.com/item.htm?id=573169663853
93,562613877319,360行车记录仪g300p高清夜视24小时监控汽车无线车载电子狗一体机,698.00 - 938.00,产品名称：360 G300主镜头光圈:?F2.2品牌:?360型号:?G300套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?140°运行内存:?无镜头数量:?单镜头颜色分类:?黑屏幕尺寸:?2.0英寸功能:?夜视加强?循环录像?画面畸形修正?GPS定位?WIFI?停车监控?固定测速?疲劳驾驶提醒?短视频分享?碰撞感应?限速标志提醒,https://detail.tmall.com/item.htm?id=562613877319
94,568713228093,任e行汽车行车记录仪双镜头高清夜视24小时监控360度全景新款车载,899.00 - 1199.00,产品名称：任E行 p28主镜头光圈:?F2.4品牌:?任E行型号:?P28套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?1400万摄像像素:?500万画面视角:?170°运行内存:?1.5GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?2.7英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?WIFI?停车监控?前车碰撞预警?碰撞感应?轨道偏移预警?车牌水印?前后录像,https://detail.tmall.com/item.htm?id=568713228093
95,554871690861,飞利浦隐藏式汽车载行车记录仪高清夜视24小时停车监控单镜头新款,798.00 - 998.00,产品名称：Philips/飞利浦 CVR108/...主镜头光圈:?F2.0品牌:?Philips/飞利浦型号:?CVR108/93套餐:?官方标配?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?1000万摄像像素:?100万画面视角:?130°运行内存:?512MB镜头数量:?单镜头颜色分类:?灰黑色屏幕尺寸:?1英寸功能:?夜视加强?循环录像?移动侦测?停车监控?碰撞感应,https://detail.tmall.com/item.htm?id=554871690861
96,573621469979,惠普车载迷你行车记录仪单镜头高清夜视24小时监控循环录像f558,1999.00 - 2399.00,产品名称：HP/惠普 F558主镜头光圈:?F1.8品牌:?HP/惠普型号:?F558套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?迷你机影像分辨率:?1440P拍照像素:?400万摄像像素:?500万画面视角:?156°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.3英寸功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?移动侦测?停车监控?前车车距侦测?碰撞感应?轨道偏移预警,https://detail.tmall.com/item.htm?id=573621469979
97,527346361688,小蚁行车记录仪高清夜视yi新款1296p单镜头迷你智能车载无线wifi,298.00 - 389.00,产品名称：yi YCS.1015.CN主镜头光圈:?F1.8品牌:?yi型号:?YCS.1015.CN套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?迷你机影像分辨率:?1296P拍照像素:?300万摄像像素:?300万画面视角:?165°运行内存:?256MB镜头数量:?单镜头颜色分类:?太空灰屏幕尺寸:?2.7英寸功能:?循环录像?前车碰撞预警?前车车距侦测?碰撞感应?轨道偏移预警,https://detail.tmall.com/item.htm?id=527346361688
98,571587749552,凌度?新款行车记录仪单双镜头高清夜视汽车360度全景24小时监控,359.00 - 899.00,"产品名称：凌度 HS980B主镜头光圈:?F2.0品牌:?凌度型号:?HS980B套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1600万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?流动测速?碰撞感应?蓝牙?限速标志提醒?车牌水印?前后录像?前后双镜头?智能声控,微信接人,FM发射",https://detail.tmall.com/item.htm?id=571587749552
99,530240389459,凌度?行车记录仪双镜头高清夜视全景测速电子狗一体倒车影,1199.00,产品名称：凌度 HS980B主镜头光圈:?F2.0品牌:?凌度型号:?HS980B套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?后视镜影像分辨率:?1080p拍照像素:?1600万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?倒车影像?停车监控?固定测速?车牌水印?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=530240389459
100,560719801867,凌洋新款汽车载行车记录仪单双镜头高清全景夜视带倒车影像一体机,356.00 - 556.00,产品名称：凌洋 H700主镜头光圈:?F2.0品牌:?凌洋型号:?H700套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你机影像分辨率:?1080p拍照像素:?300万摄像像素:?300万画面视角:?140°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?4.0英寸功能:?夜视加强?夜视补光?循环录像?画面畸形修正?移动侦测?倒车影像?停车监控?碰撞感应?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=560719801867
101,528658505179,大众原厂迈腾帕萨特高尔夫7专用隐藏式行车记录仪双镜头高清全景,1368.00 - 1958.00,产品名称：靓知渝 dv700主镜头光圈:?F2.0品牌:?靓知渝型号:?DV700套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?GPS定位?WIFI?停车监控?固定测速?短视频分享?碰撞感应?前后双镜头,https://detail.tmall.com/item.htm?id=528658505179
102,558907138726,前后双录行车记录仪双镜头高清夜视全景汽车新款360度24小时监控,998.00,产品名称：禹华通 YZ01主镜头光圈:?F2.0品牌:?禹华通型号:?YZ01套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?后视镜影像分辨率:?1080p拍照像素:?300万摄像像素:?300万画面视角:?140°运行内存:?64MB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?4.3英寸功能:?夜视加强?循环录像?微光夜视加强?GPS定位?GPS导航?上网?倒车影像?停车监控?碰撞感应?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=558907138726
103,561436770899,瑞柯新款行车记录仪高清夜视双镜头倒车影像全景电子狗测速一体机,256.00 - 956.00,产品名称：Windek/瑞柯 RCM-A10主镜头光圈:?F2.0品牌:?Windek/瑞柯型号:?RCM-A10套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?4.3英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?GPS定位?倒车影像?停车监控?固定测速?流动测速?疲劳驾驶提醒?碰撞感应?限速标志提醒?消除错误码?车牌水印?前后录像?前后双镜头,https://detail.tmall.com/item.htm?id=561436770899
104,567866197399,现代新款汽车行车记录仪双镜头高清夜视全景导航测速电子狗一体机,500.00 - 900.00,"产品名称：HYUNDAI/现代 F8主镜头光圈:?F2.0品牌:?HYUNDAI/现代型号:?F8套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?150°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?固定测速?碰撞感应?前后录像?前后双镜头?智能声控,微信接人,FM发射",https://detail.tmall.com/item.htm?id=567866197399
