h***会,taobao,561782202253,,-2,15天内买家未作出评价,只是单纯的记录仪，电子狗功能没有，,,31.0,https://item.taobao.com/item.htm?id=561782202253
c***q,taobao,561782202253,2018年03月05日 11:04,1,眼见我的淘气值上涨了，以前在天猫淘宝上买东西，都是系统自动好评，花了有好多好多钱，后来才知道淘宝评价得积分可以涨淘气值时，才知道评价得重要性，所以以后无论买东西，我都把这段话拷贝下来，再去粘贴评价，没错评价字数在80个以上就可以获得50个积分。当大家看到这篇评价时，表示我对这款产品是满意的，认可的，也就是给予好评，我用这种方式来评价一方面就是为了节省时间，另一方面也是更快的可以对商家的服务表示满意和肯定，最后祝看见我这篇文章的商家生意兴隆！,,,,https://item.taobao.com/item.htm?id=561782202253
m***嫣,taobao,568959177981,2018年05月10日 09:33,1,在第壹社这里买的安桌导航，店家推荐了这款记录仪给我，装上效果真好，关键还这么便宜，安装也方便。店家说是新出的，幸亏之前没有买记录仪,,,,https://item.taobao.com/item.htm?id=568959177981
昕***铺,taobao,568959177981,2018年08月05日 11:12,1,"评价方未及时做出评价,系统默认好评!",,,,https://item.taobao.com/item.htm?id=568959177981
朱***0,taobao,571405133100,2018年07月28日 16:03,1,机器做工很好，屏幕够大，10寸应该是现在最大的了。记录仪广角很清晰，后摄像头视野开阔，前后可以分屏显示。右侧盲区无线遥控器很方便，最主要的是无损安装，新车也不想到处拆。各方面都很强，一台机器就够了，所有功能都有！,,,,https://item.taobao.com/item.htm?id=571405133100
k***n,taobao,571405133100,2018年07月04日 18:07,1,用了一段时间了，效果还不错，朋友用的凯路德品牌中控台的，我的车子中控有点隆起所以用的后视镜的。功能一样齐全，录影夜视效果很好，声控灵敏，导航和音乐电视播放也很好用 三镜头的很少有品牌有，凯路德性价比不错,,,,https://item.taobao.com/item.htm?id=571405133100
t***0,taobao,534700490234,2018年07月02日 13:33,1,一直用小蚁的行车记录仪，价格实惠，功能够用，录像清晰度高，买了三个了，好评！,,,,https://item.taobao.com/item.htm?id=534700490234
t***0,taobao,534700490234,2018年06月24日 16:39,1,第二次买小蚁行车记录仪了，质量不错，清晰度高，性价比高，从此信赖小蚁产品，好评！,,,,https://item.taobao.com/item.htm?id=534700490234
p***s,taobao,534700490234,2018年07月17日 05:32,-1,Do not send the gift to the details.,,,,https://item.taobao.com/item.htm?id=534700490234
k***l,taobao,534700490234,2018年06月01日 14:09,1,此用户没有填写评价。,用了數10天，今天發現曬溶了,,14.0,https://item.taobao.com/item.htm?id=534700490234
c***5,taobao,534700490234,2018年04月16日 13:38,1,介绍朋友买的，此款价格比不错！,,,,https://item.taobao.com/item.htm?id=534700490234
我***7,taobao,534700490234,2018年04月05日 15:55,1,没安装呢，回头再评,,,,https://item.taobao.com/item.htm?id=534700490234
z***6,taobao,534700490234,2018年04月01日 14:09,1,货收到未用，用过在评。,,,,https://item.taobao.com/item.htm?id=534700490234
c***n,taobao,534700490234,2018年03月27日 19:43,1,东西很好,,,,https://item.taobao.com/item.htm?id=534700490234
w***2,taobao,534700490234,2018年04月19日 09:50,-1,不想过多解释  不是很满意的一次网购 自己发错了怪谁运费我自己能付得起不给算了,,,,https://item.taobao.com/item.htm?id=534700490234
t***5,taobao,534700490234,,-2,15天内买家未作出评价,手机就是连接不上，,,89.0,https://item.taobao.com/item.htm?id=534700490234
y***油,taobao,534700490234,2018年03月23日 22:19,1,闷**好用,,,,https://item.taobao.com/item.htm?id=534700490234
夏***懿,taobao,534700490234,2018年03月14日 21:46,1,暂不做评论，等用过之后再来，不过这是用过的人推荐的想来不会太差,,,,https://item.taobao.com/item.htm?id=534700490234
z***9,taobao,534700490234,2018年03月25日 22:08,1,我买的是1080Ｐ的，用了几天后说说感受。1.白天：能看清两边停着的车的牌照，再远的l车道就看不清了。在安全范围内跟车是看不清前面和两边车道的车牌，除非非常缓慢或等红绿灯。但对人和大物件是可以辨别清楚的。2.夜晚：车牌几乎看不清，尤其是正前面的车因反光一片模糊。人可以看个大概，看清体形，指示牌也清楚。总之想当侦探录个车牌休想，防个碰瓷没问题。考虑到价格才二佰元，应给个好评。,,,,https://item.taobao.com/item.htm?id=534700490234
呢***君,taobao,572289014017,2018年07月23日 23:10,1,朋友买了新车，送给她的特别喜欢，很漂亮放在车里美美哒，性价比高。物流也很快值得推荐朋友购买哈。,行车记录仪非常好安装，自己在家就安装了，质量很好，简单，方便，拍出来的效果很清晰，倒车影像也很清晰，对于我而言倒车方便了不少，前后双摄很安全，很实用，很喜欢！有需要还会再来的！卖家的香水也很好，非常喜欢。,,4.0,https://item.taobao.com/item.htm?id=572289014017
t***3,taobao,572289014017,2018年07月06日 22:32,1,刚开始买了的时候，一直担心10寸的可能会很大，会遮挡到视线，收到货装上去才发现我的担心完全是多余的，就比原车的后视镜大一点而已，很好！功能也非常多，就跟个手机差不多了！非常方便！另外时间要怎么设置？,,,,https://item.taobao.com/item.htm?id=572289014017
y***u,taobao,572289014017,2018年07月01日 09:43,1,新款的记录仪就是不一样，安装的方式也是方便了不少，玻璃上面贴哪个位置都行，非常喜欢这种自由的安装方式，不像后视镜那种太死板了，又大。这个虽然小小的，不过看着很好看，里面设计的非常齐全，自动录像，自动保护视频，自动开关机，自动提醒预警测速，基本上都是自动的，安装方便，用着也方便，唯一一点不足的就是这个电源线的接口漏出来了一点，不知道为啥设计这样，建议卖家弄短一点，这样就更美观了,,,,https://item.taobao.com/item.htm?id=572289014017
z***8,taobao,572289014017,2018年06月29日 14:23,1,"纯黑色外观，看起来很精致，不会像别的云镜看起来塑料感十足，全屏显示不错，镜头也可以伸缩调整，我镜子底座有点大，拉出镜头刚好不会遮挡。声控非常灵敏，停车监控功能还可以支持远程视频,很多机器都没这个功能。4G速度看视频很流畅，adas功能很酷炫。整体使用上我给九分，另外一分给客服，服务态度相当好，回答问题相当耐心专业准确，希望能继续保持下去！也祝你们生意兴隆！",,,,https://item.taobao.com/item.htm?id=572289014017
亚***e,taobao,572289014017,2018年07月13日 21:26,1,还不错，非常满意，前后晚上录得很清晰，用着比我之前那个要好太多了。,,,,https://item.taobao.com/item.htm?id=572289014017
t***6,taobao,572289014017,2018年07月12日 13:52,1,装好试用一段时间再评价,,,,https://item.taobao.com/item.htm?id=572289014017
小***c,taobao,572289014017,2018年07月01日 22:44,1,之前分别在其他家买了两个，效果不太理想都退了，这次说实在的也是蛮忐忑的，不过在拿到东西的时候不禁窃喜了一下，，严实精美，开机一试，完虐之前买的那两个，不仅效果好，功能也很强大，正如老板所介绍的，非常棒，值得购买&nbsp;！,,,,https://item.taobao.com/item.htm?id=572289014017
小***0,taobao,572289014017,2018年07月01日 19:29,1,由于我是刚提的新车，不敢买那个专车专用的，我怕4S店不给保修！这个云镜功能很强大，有语音声控，行车记录，可以在线播放音乐跟看电视，导航支持双地图，FM发射，微信接人等，停车监控也非常实用，新车最怕被人刮花又不知道是谁的情况再也不会出现了！非常满意！好评！,,,,https://item.taobao.com/item.htm?id=572289014017
港***室,taobao,572289014017,2018年06月28日 17:29,1,我是特地用了很久才来评价的，视频效果可以，性价比很高，各种操作也简单容易上手。客服服务态度非常好，非常的热心。快递也不错，很快！,,,,https://item.taobao.com/item.htm?id=572289014017
唧***歪,taobao,572289014017,2018年06月29日 01:41,1,用了几天才评价 一开始不会用 客服很耐心的教给我怎么用 赠的流量卡 现在用这还是很好用的 摄像头很清楚,,,,https://item.taobao.com/item.htm?id=572289014017
l***7,taobao,572289014017,2018年06月29日 18:42,1,宝贝收到了，安装过后，功能基本好用，智能语音识别灵敏度很高。ADAS功能提醒很给力，后视的可视范围很宽，前摄像头晚上略暗，可能是光线问题。记录仪是我自己动手安装的，过程很简单，就是后视镜这个看图5，钻了三个孔，两个固定，一个穿线，有点突出，但不影响使用。,,,,https://item.taobao.com/item.htm?id=572289014017
t***1,taobao,565974007946,2018年07月22日 11:37,1,还可以，用着没毛病。,,,,https://item.taobao.com/item.htm?id=565974007946
王***1,taobao,565974007946,2018年06月22日 11:30,1,绝对是正品哦。我用过很多行车记录仪了，这个记录仪是我用起来最顺手、功能最全面、最智能的。设备在店主和技工的耐心指导下顺利安装好了，使用起来非常地灵便，店家服务好，产品质量优，值得拥有。,,,,https://item.taobao.com/item.htm?id=565974007946
旺***天,taobao,565974007946,2018年06月29日 11:15,1,功能多，画面清晰流畅，挺不错的,,,,https://item.taobao.com/item.htm?id=565974007946
w***2,taobao,565974007946,2018年06月26日 10:26,1,效果还是很不错的，蛮喜欢的！购买的值得,,,,https://item.taobao.com/item.htm?id=565974007946
m***分,taobao,565974007946,2018年06月30日 22:26,1,不错，安装好了，导航准确，很好,,,,https://item.taobao.com/item.htm?id=565974007946
七***9,taobao,565974007946,2018年06月22日 14:59,1,发货很快，还很好安装，摄像头很清楚。,,,,https://item.taobao.com/item.htm?id=565974007946
z***h,taobao,565974007946,2018年06月07日 06:28,1,运行流畅，前后摄像都十分清晰，广角大，色彩自然，声控在线导航电子狗蓝牙功能都试了一遍，操作简单，非常好用，全五星好评！,,,,https://item.taobao.com/item.htm?id=565974007946
蓬***宇,taobao,565974007946,2018年06月21日 20:34,1,不错，非常好用，满意好评,,,,https://item.taobao.com/item.htm?id=565974007946
g***y,taobao,565974007946,2018年06月09日 00:36,1,经过一个多小时安装，终于安装好了，各方面功能测试，可以说物超所值，反应强，遗憾的是有一小段线外露，美中不足，但还是值得购买。,,,,https://item.taobao.com/item.htm?id=565974007946
飞***邦,taobao,565974007946,2018年06月11日 09:30,1,质量很好  清晰度很强   非常满意,,,,https://item.taobao.com/item.htm?id=565974007946
孤***1,taobao,565974007946,2018年06月02日 13:56,1,收到就立刻安装了，一小时左右搞定。一直在用，摄像头倒车影像都很清晰，昨天外出下雨了，图像照样很清晰，大赞??,,,,https://item.taobao.com/item.htm?id=565974007946
依***你,taobao,565974007946,2018年06月17日 12:45,1,画面清晰，音质不错。满意,,,,https://item.taobao.com/item.htm?id=565974007946
甜***舞,taobao,565974007946,2018年06月13日 08:47,1,不错 还是挺好的。质量不用说,,,,https://item.taobao.com/item.htm?id=565974007946
王***8,taobao,565974007946,2018年06月17日 09:58,1,好安装，也很清晰,,,,https://item.taobao.com/item.htm?id=565974007946
星***4,taobao,565974007946,2018年06月06日 19:09,1,质量很好，非常不错,,,,https://item.taobao.com/item.htm?id=565974007946
澳***傲,taobao,565974007946,2018年06月26日 11:29,1,不错，客服态度很好,,,,https://item.taobao.com/item.htm?id=565974007946
t***1,taobao,565974007946,2018年06月12日 15:23,1,"评价方未及时做出评价,系统默认好评!",清晰度一般，动不动就死机。摸着发烫，电子狗也经常误报。,,16.0,https://item.taobao.com/item.htm?id=565974007946
m***2,taobao,565974007946,2018年05月22日 09:36,1,宝宝很好，服务周到,,,,https://item.taobao.com/item.htm?id=565974007946
罗***9,taobao,565974007946,2018年07月07日 18:37,1,此用户没有填写评价。,,,,https://item.taobao.com/item.htm?id=565974007946
t***1,taobao,567098498877,2018年06月13日 17:01,1,"评价方未及时做出评价,系统默认好评!",已经退货了,,29.0,https://item.taobao.com/item.htm?id=567098498877
y***茹,taobao,567098498877,2018年04月29日 08:41,1,"评价方未及时做出评价,系统默认好评!",不错！画面清晰！,,74.0,https://item.taobao.com/item.htm?id=567098498877
方***平,taobao,567098498877,2018年04月27日 22:56,1,物流很快，隔天就收到了，收到后马上试了一下，效果很满意，是高清的，自己动手十多分钟就安装好了，客服的态度也很好，很耐心的解答安装问题,,,,https://item.taobao.com/item.htm?id=567098498877
幽***合,taobao,567098498877,2018年04月29日 14:54,1,刚好放假出门可以用，物流也很快，像素好，用完一段时间再追加。,,,,https://item.taobao.com/item.htm?id=567098498877
柳***7,taobao,567098498877,2018年05月14日 09:36,1,物流非常快，老公说还不错，可以推荐  ,,,,https://item.taobao.com/item.htm?id=567098498877
l***7,taobao,567098498877,2018年05月13日 23:14,1,记录仪不错很清晰,,,,https://item.taobao.com/item.htm?id=567098498877
j***0,taobao,567098498877,2018年05月10日 20:10,1,安装方便，画面清晰。,用了一段时间了，中间有不懂的直接问客服了，客服很耐心，用着效果很不错，就是看中这个夜视效果才买的，和描述的一样,,2.0,https://item.taobao.com/item.htm?id=567098498877
斑***3,taobao,567098498877,2018年05月09日 23:01,1,还可以吧,,,,https://item.taobao.com/item.htm?id=567098498877
段***o,taobao,567098498877,2018年04月21日 18:02,1,还可以，好用，画面也很清晰，,,,,https://item.taobao.com/item.htm?id=567098498877
y***1,taobao,554424282029,2018年06月17日 10:56,1,看上有语音和ADAS功能买的，自己动手能力不行去修车行装的，中控台上的线看着很不美观又没法隐藏，语音要联网才能识别，打开手机网络共享显示已连接，但使用语音还是提示需要联网才能识别，导航搜星试换位置最高只有5星，只有慢慢摸索调试了。,记录仪清晰度不错，adas功能由于感应区只到引擎盖上感应不到前面的车所以没作用，导航，蓝牙，电子狗，语音都还好用，总的来说这款机子性价比高。,,3.0,https://item.taobao.com/item.htm?id=554424282029
老***烟,taobao,554424282029,2018年03月25日 20:52,1,还没有全部搞懂，还行,,,,https://item.taobao.com/item.htm?id=554424282029
w***6,taobao,554424282029,2018年04月13日 12:27,1,宝贝很好，美中不足的是开机音乐不好听,,,,https://item.taobao.com/item.htm?id=554424282029
t***3,taobao,565166720742,2018年04月08日 02:26,-1,坏的，用不了,,,,https://item.taobao.com/item.htm?id=565166720742
z***6,taobao,565166720742,2018年04月04日 07:21,1,还不错吧！夜视还行，就是光线太强有点曝光，其他的都比较满意！,,,,https://item.taobao.com/item.htm?id=565166720742
小***军,taobao,565166720742,2018年06月17日 17:52,1,安装成功，使用方便。,,,,https://item.taobao.com/item.htm?id=565166720742
风***4,taobao,565166720742,2018年04月29日 15:23,1,拿到就找师傅帮忙安装上了，用了几天感觉还不错，清晰度很好，录像效果很好,,,,https://item.taobao.com/item.htm?id=565166720742
李***2,taobao,565166720742,2018年04月26日 16:48,1,东西收到了，包装很好，物流很快，很好用祝店家生意兴隆,,,,https://item.taobao.com/item.htm?id=565166720742
t***9,taobao,565166720742,2018年04月21日 16:24,1,刚出差回来，看了到货的记录仪，从外到内包装得不错，实物和网上介绍一样，分毫不差，相信是正品的，掌柜服务非常到位，特意打了电话过来问安装有什么不明白的，物流也很快，很开心一次购物,,,,https://item.taobao.com/item.htm?id=565166720742
y***9,taobao,565166720742,2018年04月24日 09:27,1,最近忙没来得及确认，包装严实，和描述的一样，可以介绍给朋友,,,,https://item.taobao.com/item.htm?id=565166720742
t***9,taobao,565166720742,2018年04月19日 13:15,1,行车记录仪到哪都少不了，之前买过一个这种的了，非常的清晰，刹车都有抓拍非常好用,,,,https://item.taobao.com/item.htm?id=565166720742
孙***8,taobao,565166720742,2018年03月29日 14:34,1,东西不错，性价比超高,,,,https://item.taobao.com/item.htm?id=565166720742
h***i,taobao,565166720742,2018年04月12日 19:05,1,很好的一个行车记录，真高清,,,,https://item.taobao.com/item.htm?id=565166720742
l***8,taobao,565166720742,2018年04月10日 21:49,1,蛮清晰，可以，下次再来,,,,https://item.taobao.com/item.htm?id=565166720742
l***青,taobao,565166720742,2018年03月19日 16:08,1,非常好的一款记录仪，视频特别清晰，反应很快，还是价钱说话，直接导航操作回放，掌柜推荐得不错,,,,https://item.taobao.com/item.htm?id=565166720742
乐***品,taobao,565166720742,2018年05月26日 14:01,1,挺不错，性价比好，镜头和产品介绍一样可以上下调节多角度，人性化，做工很精致，客服态度可以,直接在导航回放，操作很方便，反应很灵敏,,10.0,https://item.taobao.com/item.htm?id=565166720742
t***6,taobao,565166720742,2018年04月29日 13:02,1,很好的卖家，已经第二次买了，宝贝质量可以，效果挺清晰，比之前买60块那种的好很多，给力,,,,https://item.taobao.com/item.htm?id=565166720742
小***到,taobao,565166720742,2018年03月24日 17:25,1,自己不会装，宝贝收到以后直接去了安装店，给了30块人工，原来是很简单的，包装得很完美，一看是正品的，师付测了一下，效果比想象要清晰多，价格廉美，还有那么多功能，与描述介绍一样，很棒很值得购买,,,,https://item.taobao.com/item.htm?id=565166720742
t***9,taobao,565166720742,2018年03月25日 15:34,1,非常好用???,,,,https://item.taobao.com/item.htm?id=565166720742
t***9,taobao,572914313549,2018年07月18日 09:42,1,装上用了两天，很好很喜欢客服态度非常好，很有耐心，可以用电信手机卡，非常方便，白天晚上还是下雨效果都很清晰，语音很方便。功能全面还带有胎压监测一体，超满意花一千多搞定了4s店要一两万的配置。,用了一段时间，感觉还不错，不死机不卡顿。导航很精准，胎压监测很管用，上次去工地被扎了一钉子，马上就报警了，幸好发现，现在还心有余悸。特意评下使用感受！,,17.0,https://item.taobao.com/item.htm?id=572914313549
品***购,taobao,572914313549,2018年07月24日 16:57,1,是我想要的，非常棒,,,,https://item.taobao.com/item.htm?id=572914313549
精***8,taobao,572914313549,2018年07月15日 11:24,1,正品货，非常好用，镜头清晰，功能超多很实用。过段时间再来评价！,,,,https://item.taobao.com/item.htm?id=572914313549
燕***z,taobao,572914313549,2018年08月05日 09:57,1,值得购买，高清流媒体的机器，但愿可以用几年。整合了很多功能一体，让我车台面少了很多设备，这点非常满意。尤其胎压监测一体了，这价格个人觉得很实惠！老板服务超热心，有问必答！,,,,https://item.taobao.com/item.htm?id=572914313549
x***9,taobao,572914313549,2018年07月26日 07:33,1,满足我期待，有点小惊喜，画面很清晰，功能非常多，而且好用。老板人很好，耐心为我服务。带胎压监测一体机找了很久总算找到这款了。其它店铺基本没这功能。,,,,https://item.taobao.com/item.htm?id=572914313549
余***8,taobao,562782970128,2018年05月09日 06:55,1,价格实惠，不错,,,,https://item.taobao.com/item.htm?id=562782970128
a***3,taobao,562782970128,2018年05月06日 15:33,1,非常好，满意,,,,https://item.taobao.com/item.htm?id=562782970128
朦***界,taobao,562782970128,2018年03月14日 11:35,1,图像清晰，安装简便，软件功能强大，电子预警，行车偏移提醒，非常炫酷。价钱便宜，值得购买。,,,,https://item.taobao.com/item.htm?id=562782970128
最***贝,taobao,562782970128,2018年03月08日 18:51,1,东西非常好，特别实用，老公挺喜欢的，很棒,,,,https://item.taobao.com/item.htm?id=562782970128
露***梦,taobao,562782970128,2018年03月09日 23:09,1,挺好的 便宜,,,,https://item.taobao.com/item.htm?id=562782970128
感***少,taobao,562782970128,2018年03月10日 21:08,1,非常不错，卖家服务态度非常好，指导安装，非常不错。,,,,https://item.taobao.com/item.htm?id=562782970128
t***0,taobao,562782970128,2018年03月10日 09:18,1,物流很快，质量很好，好评,,,,https://item.taobao.com/item.htm?id=562782970128
七***1,taobao,562782970128,2018年03月17日 15:44,-1,行车时几步之遥 车牌多看不清 还有时有时间和定位有时什么多没有,,,,https://item.taobao.com/item.htm?id=562782970128
f***3,taobao,568249440322,2018年07月14日 11:50,1,视频清楚。没有卡顿现象。有车道偏离预警。有前车启动提示。还有跟车距离。很满意的一次购物。,,,,https://item.taobao.com/item.htm?id=568249440322
悦***4,taobao,568249440322,2018年07月07日 10:18,1,服务好，态度好，点赞。,,,,https://item.taobao.com/item.htm?id=568249440322
s***i,taobao,568249440322,2018年07月02日 13:13,1,店主十分大方慷慨，东西质量不错，挺清晰的。,,,,https://item.taobao.com/item.htm?id=568249440322
金***1,taobao,568249440322,2018年06月28日 13:33,1,记录仪很清晰 安转简单 值得购买,,,,https://item.taobao.com/item.htm?id=568249440322
j***1,taobao,571154713011,2018年07月18日 11:25,1,卖家服务态度超级好，产品棒棒哒，会介绍朋友过来的,,,,https://item.taobao.com/item.htm?id=571154713011
j***6,taobao,571154713011,2018年07月19日 10:36,1,好賣家~物美價廉值得推薦,,,,https://item.taobao.com/item.htm?id=571154713011
l***儿,taobao,571154713011,2018年07月15日 16:22,1,安装非常方便！USB接口插上就可以了！记录画面也清晰！好用！,,,,https://item.taobao.com/item.htm?id=571154713011
樱***雪,taobao,571154713011,2018年07月15日 12:21,1,记录仪不错！很高清！店家服务态度好！愉快的一次购物！,,,,https://item.taobao.com/item.htm?id=571154713011
极***2,taobao,571154713011,2018年07月15日 23:18,1,不错！小巧美观,,,,https://item.taobao.com/item.htm?id=571154713011
1***q,taobao,571154713011,2018年06月28日 19:47,1,记录仪不错，看着质量也非常好！高清记录！实用！,,,,https://item.taobao.com/item.htm?id=571154713011
l***8,taobao,571154713011,2018年06月16日 21:59,1,记录仪不错！看着质量不错！星光夜视的！晚上也可以看得见！不错！,,,,https://item.taobao.com/item.htm?id=571154713011
z***7,taobao,574122901193,2018年07月31日 22:28,1,满意，发货挺快的，值,,,,https://item.taobao.com/item.htm?id=574122901193
h***5,taobao,561354344679,2018年07月25日 08:27,1,"效果很好,在导航上安装一个应用就可以直接操作了,安装非常方便,USB直接对插",,,,https://item.taobao.com/item.htm?id=561354344679
幸***8,taobao,561354344679,2018年07月14日 18:01,1,安装简单，插上去自动安装自带应用程序就OK啦 ，很清晰，还有录音功能,,,,https://item.taobao.com/item.htm?id=561354344679
t***1,taobao,561354344679,2018年04月14日 17:34,1,东西还可以吧，这个价位值得购买,,,,https://item.taobao.com/item.htm?id=561354344679
t***1,taobao,561354344679,2018年05月18日 17:27,1,"安装简单,插上去安装个自带的应用就可以了,效果看图,大屏机绝配,太方便了，好评！还会介绍朋友光顾这家店的！",,,,https://item.taobao.com/item.htm?id=561354344679
h***h,taobao,555675718232,2018年07月08日 15:34,1,商品质量从触感上远高于自己用过的和单位同事的后视镜行车记录仪，一分价钱一分货，全触屏，屏幕反应灵敏，安装好之后GPS定位准确 ，前后摄像头视角较大，图像清晰。驾驶中行车偏离系统很好 有声音提醒。电子狗提醒准确及时，减少不必要的超速违章。夜视效果清晰 ，产品不错，推荐购买。,,,,https://item.taobao.com/item.htm?id=555675718232
1***a,taobao,555675718232,2018年07月15日 11:02,1,宝贝质量各方面都很好，非常满意高兴，外形漂亮大方，清晰度很好，设置调节各方面都很方便，新手小白也容易上手。试用体验佳，客服态度积极，服务俱佳,,,,https://item.taobao.com/item.htm?id=555675718232
r***a,taobao,555675718232,2018年07月08日 21:49,1,帮朋友买的，他说功能丰富，使用很方便,,,,https://item.taobao.com/item.htm?id=555675718232
徐***9,taobao,555675718232,2018年07月01日 19:14,1,电子狗很灵报的也准，语音功能很好使用，专车专用无损安装的 美观大方,,,,https://item.taobao.com/item.htm?id=555675718232
k***0,taobao,555675718232,2018年07月02日 19:27,1,功能很强大，安装非常简单，夜视效果非常不错，流动测速报得也准，确实不错性价比非常高的一款产品物超所值！！！  ,,,,https://item.taobao.com/item.htm?id=555675718232
h***h,taobao,555675718232,2018年06月28日 14:23,1,总体来说不错，清晰度很高，功能齐全，连上手机热点以后导航也能显示路况，电子狗灵敏。有不懂的客服都会耐心的给我回应指导。,,,,https://item.taobao.com/item.htm?id=555675718232
刘***你,taobao,555675718232,2018年06月20日 14:09,1,用了很久今天才来评价，这款记录议很清晰智能车联网非常好用，功能强大画面清晰，是有车一族的最佳选择。,,,,https://item.taobao.com/item.htm?id=555675718232
1***a,taobao,555675718232,2018年06月19日 10:27,1,屏幕大且又清晰，语音识别超快，系统反映敏捷很方便，行驶时完全不必再动手操作，接听电话也不必再去拿手机了。,,,,https://item.taobao.com/item.htm?id=555675718232
s***n,taobao,555675718232,2018年03月23日 16:37,1,第二次买，服务不错,,,,https://item.taobao.com/item.htm?id=555675718232
林***q,taobao,555675718232,2018年03月15日 11:13,1,功能强大，镜头像素也高，客服解答耐心细致。,非常不错。运行稳定，科技感十足。夜视效果也是杠杠的。,,6.0,https://item.taobao.com/item.htm?id=555675718232
t***7,taobao,555675718232,2018年03月08日 23:31,1,宝贝很好用，,,,,https://item.taobao.com/item.htm?id=555675718232
曹***发,taobao,555675718232,2018年08月06日 14:02,1,"评价方未及时做出评价,系统默认好评!",,,,https://item.taobao.com/item.htm?id=555675718232
t***9,taobao,527834968511,2018年07月14日 09:04,-1,正常行驶车距，前车车牌都看不见，清晰度调到最高也百搭，而且画面很窄，不是什么多少度，特意用了半个月再来评价，这样真实点，下次还是买个好的，这样的百搭,,,,https://item.taobao.com/item.htm?id=527834968511
w***n,taobao,527834968511,2018年03月19日 17:36,1,很好，这个价位录像算是很清晰的了，第二次买小蚁行车记录仪,,,,https://item.taobao.com/item.htm?id=527834968511
回***去,taobao,527834968511,2018年03月02日 16:21,1,不错！这两天装车上试试看。,,,,https://item.taobao.com/item.htm?id=527834968511
p***w,taobao,527834968511,2018年05月04日 17:23,1,已經是第好多次買了，幫朋友買。 但沒有優惠劵取，太不合理了。 是正價正品??,,,,https://item.taobao.com/item.htm?id=527834968511
p***w,taobao,527834968511,2018年05月04日 17:27,1,已經多次買了，但沒有優惠劵取，太不合理。 不會再有下次的光顧了。 正貨正品,,,,https://item.taobao.com/item.htm?id=527834968511
k***0,taobao,527834968511,2018年04月06日 08:20,-1,用了幾日效果唔錯，原錯支架差D,,,,https://item.taobao.com/item.htm?id=527834968511
t***0,taobao,527834968511,2018年03月10日 22:47,1,此用户没有填写评价。,还不错?,,30.0,https://item.taobao.com/item.htm?id=527834968511
t***9,taobao,527834968511,2018年04月13日 16:06,0,车道偏离预警就是鸡肋，只能在1080P，30帧率模式下使用，调高清晰度就不可用，没有停车时遭到碰撞会自动录像功能，录像清晰度还可以，广角镜头拍出的画面时变形的，内置电池超不耐用，不充电状态下3分钟掉一格电，10分钟就显示空电，这点差评，机身颜色挺好，配件齐。,,,,https://item.taobao.com/item.htm?id=527834968511
陈***c,taobao,527834968511,2018年08月06日 11:23,1,"评价方未及时做出评价,系统默认好评!",,,,https://item.taobao.com/item.htm?id=527834968511
t***1,taobao,555499018016,2018年07月31日 06:26,1,图像清晰。安装容易。不愧是安卓伴旅。自己。动手安装的，非常漂亮。非常完美。,,,,https://item.taobao.com/item.htm?id=555499018016
智***0,taobao,555499018016,2018年06月23日 11:29,1,买了N多次了 没一个坏的 必须好评,,,,https://item.taobao.com/item.htm?id=555499018016
狂***杜,taobao,555499018016,2018年05月26日 21:52,1,还蛮清晰,,,,https://item.taobao.com/item.htm?id=555499018016
t***8,taobao,555499018016,2018年05月12日 11:24,1,这个价格，装上杠杠的。,,,,https://item.taobao.com/item.htm?id=555499018016
p***6,taobao,555499018016,2018年06月10日 00:55,1,商家没有说明没有内存卡用不了！！！！,,,,https://item.taobao.com/item.htm?id=555499018016
好***肯,taobao,555499018016,2018年03月24日 19:57,1,一装上就自动安装。高清非常。晚上效果也可以得很,,,,https://item.taobao.com/item.htm?id=555499018016
幸***8,taobao,555499018016,2018年03月27日 16:06,1,效果不错,,,,https://item.taobao.com/item.htm?id=555499018016
平***8,taobao,555499018016,2018年03月21日 10:19,1,物超所值！,,,,https://item.taobao.com/item.htm?id=555499018016
s***g,taobao,555499018016,2018年02月18日 18:40,1,"评价方未及时做出评价,系统默认好评!",根本不能用！！！明明已经装了SD卡还是提示没有卡，售后也不给解决问题，知道现在也没法用。  因为过年错过了给差评，****。,,30.0,https://item.taobao.com/item.htm?id=555499018016
g***d,taobao,555499018016,2018年03月18日 09:25,-1,"根车上的摇头不一样(小了,",,,,https://item.taobao.com/item.htm?id=555499018016
y***8,taobao,564964074289,2018年06月24日 21:41,1,"收货后乘星期天自已安装了,总的来说还可以，功能还在摸索中,用段时间再追评!",,,,https://item.taobao.com/item.htm?id=564964074289
y***9,taobao,564964074289,,-2,15天内买家未作出评价,挺好的！给你个赞！,,92.0,https://item.taobao.com/item.htm?id=564964074289
a***8,taobao,564964074289,2018年06月02日 09:45,1,怎么每个视频都只有三分钟勒,,,,https://item.taobao.com/item.htm?id=564964074289
t***2,taobao,564964074289,2018年05月01日 11:52,1,好，没话说,,,,https://item.taobao.com/item.htm?id=564964074289
汽***0,taobao,564964074289,2018年02月25日 17:15,1,自己安装动手，图像很清楚，小巧精致，物美价廉，安装方便，星光夜视，功能强大，,很好用，跟导航同步 清晰，,,63.0,https://item.taobao.com/item.htm?id=564964074289
